trial,trigger,latency,scene_category,old,behavior,subsequent_memory
739,1041,1361584,manmade,new,correctreject,subsequent_remembered
740,2119,1362807.5,natural,old,hit,na
741,1049,1364027.5,manmade,new,correctreject,na
742,1111,1365413.5,manmade,old,hit,subsequent_remembered
743,1041,1366667.5,manmade,new,correctreject,subsequent_remembered
744,2111,1367988.5,natural,old,hit,subsequent_remembered
745,2049,1369089.5,natural,new,correctreject,na
746,2041,1370553.5,natural,new,correctreject,subsequent_remembered
747,1049,1372903.5,manmade,new,correctreject,na
748,2121,1374854,natural,old,miss,subsequent_remembered
749,2031,1376036.5,natural,new,falsealarm,subsequent_remembered
750,1119,1377833.5,manmade,old,hit,na
751,2119,1378980,natural,old,hit,na
752,2119,1380634,natural,old,hit,na
753,2120,1381831.5,natural,old,miss,subsequent_forgotten
754,2111,1383813,natural,old,hit,subsequent_remembered
755,1111,1385113.5,manmade,old,hit,subsequent_remembered
756,2039,1386214,natural,new,falsealarm,na
757,1119,1387808,manmade,old,hit,na
758,1119,1389111.5,manmade,old,hit,na
759,1041,1390647.5,manmade,new,correctreject,subsequent_remembered
760,2119,1391937.5,natural,old,hit,na
761,2119,1393945,natural,old,hit,na
762,2039,1396745,natural,new,falsealarm,na
763,2041,1398398.5,natural,new,correctreject,subsequent_remembered
764,1111,1400574,manmade,old,hit,subsequent_remembered
765,1049,1402407,manmade,new,correctreject,na
766,2041,1404117,natural,new,correctreject,subsequent_remembered
767,1039,1406415.5,manmade,new,falsealarm,na
768,2041,1407864.5,natural,new,correctreject,subsequent_remembered
769,1111,1409057.5,manmade,old,hit,subsequent_remembered
770,1049,1410481.5,manmade,new,correctreject,na
771,1119,1412303,manmade,old,hit,na
772,1041,1413824.5,manmade,new,correctreject,subsequent_remembered
773,2111,1415124,natural,old,hit,subsequent_remembered
774,1119,1416813.5,manmade,old,hit,na
775,2049,1418784.5,natural,new,correctreject,na
776,2110,1420294.5,natural,old,hit,subsequent_forgotten
777,1040,1421887,manmade,new,correctreject,subsequent_forgotten
778,2119,1423543,natural,old,hit,na
779,2049,1424794.5,natural,new,correctreject,na
780,1031,1425992.5,manmade,new,falsealarm,subsequent_remembered
781,1111,1428078,manmade,old,hit,subsequent_remembered
782,2111,1429832,natural,old,hit,subsequent_remembered
783,1049,1431872,manmade,new,correctreject,na
784,2040,1433897,natural,new,correctreject,subsequent_forgotten
785,1119,1436370,manmade,old,hit,na
786,2119,1437660,natural,old,hit,na
787,1049,1438940,manmade,new,correctreject,na
788,2031,1440634.5,natural,new,falsealarm,subsequent_remembered
789,1049,1442729.5,manmade,new,correctreject,na
790,1041,1443962,manmade,new,correctreject,subsequent_remembered
791,2129,1445257.5,natural,old,miss,na
792,2119,1446813.5,natural,old,hit,na
793,1049,1448083.5,manmade,new,correctreject,na
794,1041,1449255.5,manmade,new,correctreject,subsequent_remembered
795,2049,1450617.5,natural,new,correctreject,na
796,1111,1452086.5,manmade,old,hit,subsequent_remembered
797,2119,1453464,natural,old,hit,na
798,2030,1455445,natural,new,falsealarm,subsequent_forgotten
799,1049,1456961,manmade,new,correctreject,na
800,2040,1458916,natural,new,correctreject,subsequent_forgotten
801,1121,1461816,manmade,old,miss,subsequent_remembered
802,1119,1462945,manmade,old,hit,na
803,2039,1464271,natural,new,falsealarm,na
804,2119,1465608.5,natural,old,hit,na
805,1040,1467389,manmade,new,correctreject,subsequent_forgotten
806,2111,1469109,natural,old,hit,subsequent_remembered
807,1039,1470988,manmade,new,falsealarm,na
808,2121,1472754.5,natural,old,miss,subsequent_remembered
